<TICKER>,<DATE>,<TIME>,<OPEN>,<LOW>,<HIGH>,<CLOSE>
GBPUSD,20110901,00:00:00,1.6254,1.6130,1.6255,1.6178
GBPUSD,20110902,00:00:00,1.6178,1.6170,1.6252,1.6223
GBPUSD,20110905,00:00:00,1.6154,1.6060,1.6183,1.6108
GBPUSD,20110906,00:00:00,1.6108,1.5920,1.6202,1.5942
GBPUSD,20110907,00:00:00,1.5942,1.5917,1.6037,1.5984
GBPUSD,20110908,00:00:00,1.5984,1.5911,1.6081,1.5958
GBPUSD,20110909,00:00:00,1.5959,1.5842,1.5989,1.5878
GBPUSD,20110912,00:00:00,1.5828,1.5773,1.5883,1.5856
GBPUSD,20110913,00:00:00,1.5856,1.5760,1.5867,1.5778
GBPUSD,20110914,00:00:00,1.5778,1.5705,1.5812,1.5762
GBPUSD,20110915,00:00:00,1.5762,1.5729,1.5866,1.5794
GBPUSD,20110916,00:00:00,1.5794,1.5743,1.5839,1.5796
GBPUSD,20110919,00:00:00,1.5716,1.5631,1.5753,1.5690
GBPUSD,20110920,00:00:00,1.5690,1.5653,1.5745,1.5736
GBPUSD,20110921,00:00:00,1.5736,1.5484,1.5740,1.5508
GBPUSD,20110922,00:00:00,1.5507,1.5326,1.5514,1.5337
GBPUSD,20110923,00:00:00,1.5338,1.5338,1.5489,1.5486
GBPUSD,20110926,00:00:00,1.5481,1.5431,1.5568,1.5551
GBPUSD,20110927,00:00:00,1.5552,1.5525,1.5703,1.5632
GBPUSD,20110928,00:00:00,1.5632,1.5562,1.5675,1.5563
GBPUSD,20110929,00:00:00,1.5564,1.5541,1.5713,1.5601
GBPUSD,20110930,00:00:00,1.5601,1.5531,1.5663,1.5589
GBPUSD,20111003,00:00:00,1.5572,1.5419,1.5581,1.5432
GBPUSD,20111004,00:00:00,1.5432,1.5339,1.5493,1.5474
GBPUSD,20111005,00:00:00,1.5474,1.5393,1.5490,1.5465
GBPUSD,20111006,00:00:00,1.5465,1.5270,1.5499,1.5432
GBPUSD,20111007,00:00:00,1.5432,1.5421,1.5643,1.5557
GBPUSD,20111010,00:00:00,1.5555,1.5526,1.5686,1.5655
GBPUSD,20111011,00:00:00,1.5655,1.5573,1.5662,1.5591
GBPUSD,20111012,00:00:00,1.5590,1.5541,1.5795,1.5745
GBPUSD,20111013,00:00:00,1.5744,1.5664,1.5782,1.5760
GBPUSD,20111014,00:00:00,1.5760,1.5720,1.5850,1.5805
GBPUSD,20111017,00:00:00,1.5822,1.5729,1.5845,1.5741
GBPUSD,20111018,00:00:00,1.5741,1.5630,1.5819,1.5700
GBPUSD,20111019,00:00:00,1.5701,1.5697,1.5845,1.5770
GBPUSD,20111020,00:00:00,1.5769,1.5680,1.5801,1.5785
GBPUSD,20111021,00:00:00,1.5785,1.5752,1.5959,1.5958
GBPUSD,20111024,00:00:00,1.5941,1.5898,1.6005,1.5992
GBPUSD,20111025,00:00:00,1.5992,1.5955,1.6036,1.6001
GBPUSD,20111026,00:00:00,1.6001,1.5889,1.6039,1.5959
GBPUSD,20111027,00:00:00,1.5958,1.5952,1.6138,1.6098
GBPUSD,20111028,00:00:00,1.6099,1.6069,1.6150,1.6126
GBPUSD,20111031,00:00:00,1.6119,1.5963,1.6163,1.6062
GBPUSD,20111101,00:00:00,1.6062,1.5888,1.6090,1.5929
GBPUSD,20111102,00:00:00,1.5930,1.5914,1.6045,1.5932
GBPUSD,20111103,00:00:00,1.5933,1.5875,1.6059,1.6035
GBPUSD,20111104,00:00:00,1.6036,1.5944,1.6061,1.6031
GBPUSD,20111107,00:00:00,1.6055,1.5978,1.6077,1.6054
GBPUSD,20111108,00:00:00,1.6053,1.6034,1.6128,1.6089
GBPUSD,20111109,00:00:00,1.6089,1.5902,1.6118,1.5902
GBPUSD,20111110,00:00:00,1.5902,1.5867,1.5983,1.5931
GBPUSD,20111111,00:00:00,1.5931,1.5893,1.6090,1.6076
GBPUSD,20111114,00:00:00,1.6072,1.5879,1.6089,1.5896
GBPUSD,20111115,00:00:00,1.5896,1.5798,1.5929,1.5811
GBPUSD,20111116,00:00:00,1.5811,1.5717,1.5819,1.5725
GBPUSD,20111117,00:00:00,1.5725,1.5689,1.5810,1.5755
GBPUSD,20111118,00:00:00,1.5756,1.5735,1.5886,1.5786
GBPUSD,20111121,00:00:00,1.5792,1.5611,1.5792,1.5636
GBPUSD,20111122,00:00:00,1.5637,1.5580,1.5689,1.5641
GBPUSD,20111123,00:00:00,1.5641,1.5493,1.5653,1.5527
GBPUSD,20111124,00:00:00,1.5528,1.5483,1.5563,1.5491
GBPUSD,20111125,00:00:00,1.5491,1.5421,1.5515,1.5449
GBPUSD,20111128,00:00:00,1.5492,1.5457,1.5592,1.5503
GBPUSD,20111129,00:00:00,1.5504,1.5467,1.5654,1.5612
GBPUSD,20111130,00:00:00,1.5612,1.5524,1.5777,1.5697
GBPUSD,20111201,00:00:00,1.5697,1.5636,1.5753,1.5685
GBPUSD,20111202,00:00:00,1.5686,1.5575,1.5724,1.5598
GBPUSD,20111205,00:00:00,1.5592,1.5585,1.5714,1.5645
GBPUSD,20111206,00:00:00,1.5645,1.5559,1.5662,1.5598
GBPUSD,20111207,00:00:00,1.5598,1.5593,1.5720,1.5710
GBPUSD,20111208,00:00:00,1.5710,1.5608,1.5767,1.5622
GBPUSD,20111209,00:00:00,1.5622,1.5583,1.5733,1.5660
GBPUSD,20111212,00:00:00,1.5641,1.5535,1.5655,1.5578
GBPUSD,20111213,00:00:00,1.5577,1.5449,1.5627,1.5481
GBPUSD,20111214,00:00:00,1.5481,1.5407,1.5529,1.5467
GBPUSD,20111215,00:00:00,1.5467,1.5467,1.5467,1.5467
GBPUSD,20111216,00:00:00,1.5512,1.5481,1.5555,1.5518
GBPUSD,20111219,00:00:00,1.5518,1.5463,1.5543,1.5496
GBPUSD,20111220,00:00:00,1.5497,1.5495,1.5698,1.5663
GBPUSD,20111221,00:00:00,1.5663,1.5646,1.5772,1.5671
GBPUSD,20111222,00:00:00,1.5671,1.5647,1.5726,1.5675
GBPUSD,20111223,00:00:00,1.5674,1.5586,1.5705,1.5589
GBPUSD,20111226,00:00:00,1.5589,1.5583,1.5645,1.5617
GBPUSD,20111227,00:00:00,1.5617,1.5596,1.5678,1.5667
GBPUSD,20111228,00:00:00,1.5667,1.5440,1.5689,1.5449
GBPUSD,20111229,00:00:00,1.5450,1.5360,1.5473,1.5404
GBPUSD,20111230,00:00:00,1.5404,1.5400,1.5569,1.5530
GBPUSD,20120102,00:00:00,1.5510,1.5467,1.5542,1.5511
GBPUSD,20120103,00:00:00,1.5511,1.5504,1.5667,1.5645
GBPUSD,20120104,00:00:00,1.5644,1.5579,1.5667,1.5608
GBPUSD,20120105,00:00:00,1.5608,1.5465,1.5627,1.5493
GBPUSD,20120106,00:00:00,1.5493,1.5374,1.5523,1.5425
GBPUSD,20120109,00:00:00,1.5411,1.5394,1.5467,1.5458
GBPUSD,20120110,00:00:00,1.5458,1.5444,1.5498,1.5481
GBPUSD,20120111,00:00:00,1.5481,1.5307,1.5485,1.5325
GBPUSD,20120112,00:00:00,1.5325,1.5277,1.5365,1.5334
GBPUSD,20120113,00:00:00,1.5334,1.5232,1.5406,1.5321
GBPUSD,20120116,00:00:00,1.5294,1.5280,1.5350,1.5309
GBPUSD,20120117,00:00:00,1.5309,1.5309,1.5402,1.5333
GBPUSD,20120118,00:00:00,1.5333,1.5325,1.5440,1.5426
GBPUSD,20120119,00:00:00,1.5426,1.5414,1.5490,1.5487
GBPUSD,20120120,00:00:00,1.5487,1.5448,1.5566,1.5565
GBPUSD,20120123,00:00:00,1.5543,1.5515,1.5600,1.5563
GBPUSD,20120124,00:00:00,1.5564,1.5531,1.5624,1.5619
GBPUSD,20120125,00:00:00,1.5619,1.5532,1.5676,1.5653
GBPUSD,20120126,00:00:00,1.5653,1.5648,1.5732,1.5687
GBPUSD,20120127,00:00:00,1.5686,1.5639,1.5737,1.5729
GBPUSD,20120130,00:00:00,1.5719,1.5652,1.5728,1.5706
GBPUSD,20120131,00:00:00,1.5707,1.5696,1.5794,1.5763
GBPUSD,20120201,00:00:00,1.5764,1.5704,1.5880,1.5845
GBPUSD,20120202,00:00:00,1.5845,1.5793,1.5856,1.5805
GBPUSD,20120203,00:00:00,1.5804,1.5748,1.5858,1.5814
GBPUSD,20120206,00:00:00,1.5817,1.5728,1.5839,1.5816
GBPUSD,20120207,00:00:00,1.5817,1.5786,1.5903,1.5895
GBPUSD,20120208,00:00:00,1.5896,1.5795,1.5926,1.5813
GBPUSD,20120209,00:00:00,1.5813,1.5791,1.5882,1.5814
GBPUSD,20120210,00:00:00,1.5814,1.5728,1.5847,1.5733
GBPUSD,20120213,00:00:00,1.5789,1.5745,1.5825,1.5748
GBPUSD,20120214,00:00:00,1.5749,1.5643,1.5768,1.5689
GBPUSD,20120215,00:00:00,1.5689,1.5669,1.5733,1.5687
GBPUSD,20120216,00:00:00,1.5687,1.5653,1.5814,1.5802
GBPUSD,20120217,00:00:00,1.5803,1.5788,1.5860,1.5831
GBPUSD,20120220,00:00:00,1.5861,1.5838,1.5877,1.5838
GBPUSD,20120221,00:00:00,1.5838,1.5771,1.5863,1.5779
GBPUSD,20120222,00:00:00,1.5778,1.5646,1.5811,1.5665
GBPUSD,20120223,00:00:00,1.5666,1.5648,1.5748,1.5743
GBPUSD,20120224,00:00:00,1.5743,1.5720,1.5896,1.5896
GBPUSD,20120227,00:00:00,1.5892,1.5808,1.5893,1.5818
GBPUSD,20120228,00:00:00,1.5818,1.5798,1.5905,1.5898
GBPUSD,20120229,00:00:00,1.5898,1.5897,1.5989,1.5917
GBPUSD,20120301,00:00:00,1.5917,1.5895,1.5973,1.5953
GBPUSD,20120302,00:00:00,1.5953,1.5822,1.5964,1.5835
GBPUSD,20120305,00:00:00,1.5830,1.5784,1.5875,1.5859
GBPUSD,20120306,00:00:00,1.5860,1.5695,1.5880,1.5711
GBPUSD,20120307,00:00:00,1.5712,1.5696,1.5756,1.5740
GBPUSD,20120308,00:00:00,1.5741,1.5723,1.5831,1.5825
GBPUSD,20120309,00:00:00,1.5825,1.5660,1.5827,1.5673
GBPUSD,20120312,00:00:00,1.5664,1.5601,1.5693,1.5640
GBPUSD,20120313,00:00:00,1.5639,1.5619,1.5745,1.5708
GBPUSD,20120314,00:00:00,1.5707,1.5647,1.5741,1.5667
GBPUSD,20120315,00:00:00,1.5667,1.5632,1.5734,1.5701
GBPUSD,20120316,00:00:00,1.5702,1.5701,1.5703,1.5701
GBPUSD,20120319,00:00:00,1.5843,1.5820,1.5912,1.5890
GBPUSD,20120320,00:00:00,1.5890,1.5829,1.5895,1.5859
GBPUSD,20120321,00:00:00,1.5859,1.5816,1.5921,1.5865
GBPUSD,20120322,00:00:00,1.5865,1.5864,1.5865,1.5864
GBPUSD,20120323,00:00:00,1.5814,1.5804,1.5906,1.5867
GBPUSD,20120326,00:00:00,1.5874,1.5799,1.5971,1.5967
GBPUSD,20120327,00:00:00,1.5967,1.5940,1.5998,1.5945
GBPUSD,20120328,00:00:00,1.5945,1.5840,1.5962,1.5886
GBPUSD,20120329,00:00:00,1.5886,1.5858,1.5956,1.5951
GBPUSD,20120330,00:00:00,1.5950,1.5945,1.6034,1.5993
GBPUSD,20120402,00:00:00,1.6006,1.5977,1.6060,1.6020
GBPUSD,20120403,00:00:00,1.6020,1.5890,1.6044,1.5911
GBPUSD,20120404,00:00:00,1.5910,1.5831,1.5912,1.5888
GBPUSD,20120405,00:00:00,1.5889,1.5803,1.5906,1.5825
GBPUSD,20120406,00:00:00,1.5825,1.5821,1.5888,1.5874
GBPUSD,20120409,00:00:00,1.5891,1.5834,1.5912,1.5896
GBPUSD,20120410,00:00:00,1.5896,1.5807,1.5928,1.5860
GBPUSD,20120411,00:00:00,1.5860,1.5850,1.5936,1.5907
GBPUSD,20120412,00:00:00,1.5907,1.5906,1.5982,1.5957
GBPUSD,20120413,00:00:00,1.5957,1.5839,1.5967,1.5842
GBPUSD,20120416,00:00:00,1.5850,1.5849,1.5850,1.5849
GBPUSD,20120417,00:00:00,1.5896,1.5860,1.5968,1.5925
GBPUSD,20120418,00:00:00,1.5926,1.5893,1.6040,1.6015
GBPUSD,20120419,00:00:00,1.6015,1.6007,1.6075,1.6052
GBPUSD,20120420,00:00:00,1.6052,1.6036,1.6141,1.6118
GBPUSD,20120423,00:00:00,1.6127,1.6075,1.6132,1.6123
GBPUSD,20120424,00:00:00,1.6123,1.6108,1.6161,1.6140
GBPUSD,20120425,00:00:00,1.6140,1.6079,1.6180,1.6166
GBPUSD,20120426,00:00:00,1.6166,1.6156,1.6204,1.6178
GBPUSD,20120427,00:00:00,1.6178,1.6151,1.6278,1.6253
GBPUSD,20120430,00:00:00,1.6273,1.6219,1.6299,1.6236
GBPUSD,20120501,00:00:00,1.6236,1.6185,1.6245,1.6218
GBPUSD,20120502,00:00:00,1.6219,1.6158,1.6237,1.6196
GBPUSD,20120503,00:00:00,1.6195,1.6158,1.6213,1.6178
GBPUSD,20120504,00:00:00,1.6178,1.6139,1.6199,1.6148
GBPUSD,20120507,00:00:00,1.6150,1.6113,1.6194,1.6192
GBPUSD,20120508,00:00:00,1.6192,1.6122,1.6196,1.6151
GBPUSD,20120509,00:00:00,1.6151,1.6066,1.6156,1.6130
GBPUSD,20120510,00:00:00,1.6129,1.6090,1.6180,1.6129
GBPUSD,20120511,00:00:00,1.6129,1.6060,1.6140,1.6072
GBPUSD,20120514,00:00:00,1.6063,1.6049,1.6121,1.6095
GBPUSD,20120515,00:00:00,1.6095,1.5987,1.6111,1.5996
GBPUSD,20120516,00:00:00,1.5996,1.5887,1.5996,1.5910
GBPUSD,20120517,00:00:00,1.5910,1.5779,1.5930,1.5780
GBPUSD,20120518,00:00:00,1.5779,1.5730,1.5835,1.5828
GBPUSD,20120521,00:00:00,1.5810,1.5778,1.5839,1.5821
GBPUSD,20120522,00:00:00,1.5821,1.5739,1.5846,1.5762
GBPUSD,20120523,00:00:00,1.5763,1.5673,1.5769,1.5689
GBPUSD,20120524,00:00:00,1.5689,1.5637,1.5724,1.5666
GBPUSD,20120525,00:00:00,1.5666,1.5628,1.5697,1.5657
GBPUSD,20120528,00:00:00,1.5677,1.5671,1.5714,1.5681
GBPUSD,20120529,00:00:00,1.5681,1.5606,1.5714,1.5632
GBPUSD,20120530,00:00:00,1.5632,1.5473,1.5636,1.5479
GBPUSD,20120531,00:00:00,1.5480,1.5358,1.5524,1.5402
GBPUSD,20120601,00:00:00,1.5402,1.5266,1.5435,1.5360
GBPUSD,20120604,00:00:00,1.5371,1.5340,1.5413,1.5381
GBPUSD,20120605,00:00:00,1.5381,1.5319,1.5406,1.5374
GBPUSD,20120606,00:00:00,1.5374,1.5371,1.5513,1.5487
GBPUSD,20120607,00:00:00,1.5488,1.5428,1.5598,1.5531
GBPUSD,20120608,00:00:00,1.5531,1.5402,1.5535,1.5466
GBPUSD,20120611,00:00:00,1.5519,1.5470,1.5580,1.5470
GBPUSD,20120612,00:00:00,1.5469,1.5452,1.5588,1.5566
GBPUSD,20120613,00:00:00,1.5566,1.5503,1.5596,1.5508
GBPUSD,20120614,00:00:00,1.5508,1.5471,1.5561,1.5550
GBPUSD,20120615,00:00:00,1.5550,1.5474,1.5698,1.5698
GBPUSD,20120618,00:00:00,1.5735,1.5635,1.5736,1.5666
GBPUSD,20120619,00:00:00,1.5666,1.5613,1.5755,1.5723
GBPUSD,20120620,00:00:00,1.5723,1.5650,1.5775,1.5705
GBPUSD,20120621,00:00:00,1.5705,1.5576,1.5731,1.5595
GBPUSD,20120622,00:00:00,1.5595,1.5555,1.5632,1.5580
GBPUSD,20120625,00:00:00,1.5585,1.5537,1.5592,1.5570
GBPUSD,20120626,00:00:00,1.5570,1.5561,1.5648,1.5633
GBPUSD,20120627,00:00:00,1.5633,1.5544,1.5638,1.5565
GBPUSD,20120628,00:00:00,1.5565,1.5483,1.5621,1.5514
GBPUSD,20120629,00:00:00,1.5514,1.5507,1.5704,1.5659
GBPUSD,20120702,00:00:00,1.5695,1.5639,1.5719,1.5690
GBPUSD,20120703,00:00:00,1.5690,1.5656,1.5711,1.5685
GBPUSD,20120704,00:00:00,1.5685,1.5572,1.5688,1.5593
GBPUSD,20120705,00:00:00,1.5593,1.5498,1.5620,1.5520
GBPUSD,20120706,00:00:00,1.5520,1.5459,1.5548,1.5484
GBPUSD,20120709,00:00:00,1.5476,1.5468,1.5532,1.5522
GBPUSD,20120710,00:00:00,1.5522,1.5476,1.5546,1.5514
GBPUSD,20120711,00:00:00,1.5515,1.5484,1.5576,1.5502
GBPUSD,20120712,00:00:00,1.5503,1.5391,1.5514,1.5430
GBPUSD,20120713,00:00:00,1.5430,1.5412,1.5578,1.5571
GBPUSD,20120716,00:00:00,1.5579,1.5515,1.5652,1.5631
GBPUSD,20120717,00:00:00,1.5631,1.5551,1.5676,1.5643
GBPUSD,20120718,00:00:00,1.5643,1.5579,1.5665,1.5651
GBPUSD,20120719,00:00:00,1.5652,1.5634,1.5734,1.5716
GBPUSD,20120720,00:00:00,1.5716,1.5610,1.5720,1.5615
GBPUSD,20120723,00:00:00,1.5605,1.5483,1.5614,1.5500
GBPUSD,20120724,00:00:00,1.5500,1.5485,1.5550,1.5503
GBPUSD,20120725,00:00:00,1.5503,1.5456,1.5549,1.5492
GBPUSD,20120726,00:00:00,1.5492,1.5469,1.5721,1.5683
GBPUSD,20120727,00:00:00,1.5683,1.5665,1.5765,1.5720
GBPUSD,20120730,00:00:00,1.5733,1.5671,1.5738,1.5706
GBPUSD,20120731,00:00:00,1.5706,1.5623,1.5728,1.5672
GBPUSD,20120801,00:00:00,1.5672,1.5530,1.5688,1.5536
GBPUSD,20120802,00:00:00,1.5536,1.5488,1.5676,1.5513
GBPUSD,20120803,00:00:00,1.5513,1.5503,1.5654,1.5641
GBPUSD,20120806,00:00:00,1.5631,1.5545,1.5663,1.5597
GBPUSD,20120807,00:00:00,1.5598,1.5562,1.5681,1.5620
GBPUSD,20120808,00:00:00,1.5620,1.5571,1.5674,1.5656
GBPUSD,20120809,00:00:00,1.5655,1.5603,1.5683,1.5633
GBPUSD,20120810,00:00:00,1.5633,1.5575,1.5699,1.5681
GBPUSD,20120813,00:00:00,1.5675,1.5655,1.5714,1.5679
GBPUSD,20120814,00:00:00,1.5679,1.5669,1.5725,1.5674
GBPUSD,20120815,00:00:00,1.5674,1.5658,1.5699,1.5678
GBPUSD,20120816,00:00:00,1.5678,1.5634,1.5742,1.5734
GBPUSD,20120817,00:00:00,1.5733,1.5672,1.5737,1.5691
GBPUSD,20120820,00:00:00,1.5695,1.5676,1.5715,1.5708
GBPUSD,20120821,00:00:00,1.5708,1.5704,1.5802,1.5781
GBPUSD,20120822,00:00:00,1.5781,1.5766,1.5881,1.5880
GBPUSD,20120823,00:00:00,1.5880,1.5854,1.5910,1.5856
GBPUSD,20120824,00:00:00,1.5856,1.5801,1.5867,1.5801
GBPUSD,20120827,00:00:00,1.5814,1.5785,1.5826,1.5788
GBPUSD,20120828,00:00:00,1.5788,1.5752,1.5834,1.5818
GBPUSD,20120829,00:00:00,1.5818,1.5801,1.5852,1.5827
GBPUSD,20120830,00:00:00,1.5827,1.5769,1.5872,1.5783
GBPUSD,20120831,00:00:00,1.5783,1.5776,1.5893,1.5873
GBPUSD,20120903,00:00:00,1.5876,1.5848,1.5896,1.5882
GBPUSD,20120904,00:00:00,1.5882,1.5857,1.5907,1.5873
GBPUSD,20120905,00:00:00,1.5873,1.5824,1.5932,1.5900
GBPUSD,20120906,00:00:00,1.5900,1.5879,1.5939,1.5933
GBPUSD,20120907,00:00:00,1.5935,1.5920,1.6032,1.6005
GBPUSD,20120910,00:00:00,1.6012,1.5957,1.6015,1.5985
GBPUSD,20120911,00:00:00,1.5986,1.5985,1.6081,1.6066
GBPUSD,20120912,00:00:00,1.6066,1.6062,1.6128,1.6106
GBPUSD,20120913,00:00:00,1.6106,1.6074,1.6172,1.6148
GBPUSD,20120914,00:00:00,1.6149,1.6141,1.6253,1.6224
GBPUSD,20120917,00:00:00,1.6228,1.6208,1.6271,1.6246
GBPUSD,20120918,00:00:00,1.6246,1.6219,1.6264,1.6240
GBPUSD,20120919,00:00:00,1.6239,1.6183,1.6269,1.6219
GBPUSD,20120920,00:00:00,1.6219,1.6161,1.6234,1.6213
GBPUSD,20120921,00:00:00,1.6213,1.6211,1.6307,1.6249
GBPUSD,20120924,00:00:00,1.6243,1.6180,1.6244,1.6220
GBPUSD,20120925,00:00:00,1.6220,1.6181,1.6265,1.6189
GBPUSD,20120926,00:00:00,1.6190,1.6135,1.6207,1.6166
GBPUSD,20120927,00:00:00,1.6166,1.6164,1.6241,1.6233
GBPUSD,20120928,00:00:00,1.6233,1.6111,1.6270,1.6140
GBPUSD,20121001,00:00:00,1.6151,1.6107,1.6172,1.6129
GBPUSD,20121002,00:00:00,1.6128,1.6123,1.6184,1.6128
GBPUSD,20121003,00:00:00,1.6128,1.6065,1.6139,1.6079
GBPUSD,20121004,00:00:00,1.6079,1.6075,1.6200,1.6191
GBPUSD,20121005,00:00:00,1.6191,1.6121,1.6214,1.6128
GBPUSD,20121008,00:00:00,1.6134,1.6018,1.6136,1.6019
GBPUSD,20121009,00:00:00,1.6018,1.5974,1.6044,1.6001
GBPUSD,20121010,00:00:00,1.6001,1.5975,1.6032,1.6000
GBPUSD,20121011,00:00:00,1.6001,1.5982,1.6052,1.6046
GBPUSD,20121012,00:00:00,1.6046,1.6017,1.6094,1.6075
GBPUSD,20121015,00:00:00,1.6078,1.6019,1.6079,1.6071
GBPUSD,20121016,00:00:00,1.6070,1.6058,1.6132,1.6119
GBPUSD,20121017,00:00:00,1.6118,1.6110,1.6176,1.6139
GBPUSD,20121018,00:00:00,1.6139,1.6039,1.6168,1.6046
GBPUSD,20121019,00:00:00,1.6047,1.5995,1.6064,1.6004
GBPUSD,20121022,00:00:00,1.6007,1.6006,1.6007,1.6007
GBPUSD,20121024,00:00:00,1.5949,1.5934,1.6045,1.6035
GBPUSD,20121025,00:00:00,1.6035,1.6025,1.6141,1.6117
GBPUSD,20121026,00:00:00,1.6117,1.6079,1.6138,1.6090
GBPUSD,20121029,00:00:00,1.6085,1.6004,1.6090,1.6030
GBPUSD,20121030,00:00:00,1.6031,1.6019,1.6083,1.6081
GBPUSD,20121031,00:00:00,1.6081,1.6066,1.6136,1.6130
GBPUSD,20121101,00:00:00,1.6130,1.6118,1.6172,1.6129
GBPUSD,20121102,00:00:00,1.6129,1.6006,1.6131,1.6018
GBPUSD,20121105,00:00:00,1.6017,1.5955,1.6037,1.5978
GBPUSD,20121106,00:00:00,1.5977,1.5963,1.6005,1.5991
GBPUSD,20121107,00:00:00,1.5991,1.5952,1.6040,1.5979
GBPUSD,20121108,00:00:00,1.5979,1.5927,1.6002,1.5978
GBPUSD,20121109,00:00:00,1.5977,1.5886,1.6017,1.5894
GBPUSD,20121112,00:00:00,1.5901,1.5862,1.5913,1.5875
GBPUSD,20121113,00:00:00,1.5875,1.5856,1.5913,1.5869
GBPUSD,20121114,00:00:00,1.5869,1.5836,1.5899,1.5840
GBPUSD,20121115,00:00:00,1.5840,1.5827,1.5877,1.5860
GBPUSD,20121116,00:00:00,1.5861,1.5834,1.5899,1.5888
GBPUSD,20121119,00:00:00,1.5889,1.5885,1.5921,1.5905
GBPUSD,20121120,00:00:00,1.5904,1.5889,1.5934,1.5923
GBPUSD,20121121,00:00:00,1.5923,1.5881,1.5955,1.5952
GBPUSD,20121122,00:00:00,1.5952,1.5918,1.5976,1.5939
GBPUSD,20121123,00:00:00,1.5939,1.5939,1.5939,1.5939
GBPUSD,20121126,00:00:00,1.6021,1.5995,1.6036,1.6030
GBPUSD,20121127,00:00:00,1.6030,1.6008,1.6054,1.6017
GBPUSD,20121128,00:00:00,1.6017,1.5960,1.6020,1.6012
GBPUSD,20121129,00:00:00,1.6012,1.6000,1.6046,1.6039
GBPUSD,20121130,00:00:00,1.6040,1.5987,1.6060,1.6019
GBPUSD,20121203,00:00:00,1.6022,1.6018,1.6113,1.6093
GBPUSD,20121204,00:00:00,1.6093,1.6084,1.6127,1.6098
GBPUSD,20121205,00:00:00,1.6098,1.6080,1.6116,1.6091
GBPUSD,20121206,00:00:00,1.6090,1.6034,1.6125,1.6037
GBPUSD,20121207,00:00:00,1.6037,1.6000,1.6059,1.6036
GBPUSD,20121210,00:00:00,1.6024,1.6012,1.6094,1.6073
GBPUSD,20121211,00:00:00,1.6073,1.6067,1.6119,1.6114
GBPUSD,20121212,00:00:00,1.6115,1.6093,1.6169,1.6136
GBPUSD,20121213,00:00:00,1.6136,1.6083,1.6151,1.6108
GBPUSD,20121214,00:00:00,1.6108,1.6102,1.6175,1.6155
GBPUSD,20121217,00:00:00,1.6179,1.6155,1.6214,1.6197
GBPUSD,20121218,00:00:00,1.6197,1.6193,1.6267,1.6244
GBPUSD,20121219,00:00:00,1.6244,1.6237,1.6304,1.6248
GBPUSD,20121220,00:00:00,1.6248,1.6240,1.6294,1.6274
GBPUSD,20121221,00:00:00,1.6274,1.6150,1.6274,1.6166
GBPUSD,20121224,00:00:00,1.6155,1.6155,1.6155,1.6155
GBPUSD,20121226,00:00:00,1.6135,1.6106,1.6169,1.6133
GBPUSD,20121227,00:00:00,1.6133,1.6065,1.6200,1.6099
GBPUSD,20121228,00:00:00,1.6099,1.6077,1.6165,1.6164
GBPUSD,20130102,00:00:00,1.6252,1.6223,1.6378,1.6250
GBPUSD,20130103,00:00:00,1.6250,1.6057,1.6251,1.6084
GBPUSD,20130104,00:00:00,1.6083,1.6007,1.6097,1.6075
GBPUSD,20130107,00:00:00,1.6075,1.6019,1.6126,1.6125
GBPUSD,20130108,00:00:00,1.6125,1.6027,1.6125,1.6056
GBPUSD,20130109,00:00:00,1.6056,1.5991,1.6073,1.6015
GBPUSD,20130110,00:00:00,1.6015,1.6002,1.6175,1.6163
GBPUSD,20130111,00:00:00,1.6164,1.6087,1.6168,1.6118
GBPUSD,20130114,00:00:00,1.6129,1.6030,1.6152,1.6070
GBPUSD,20130115,00:00:00,1.6071,1.6031,1.6098,1.6058
GBPUSD,20130116,00:00:00,1.6059,1.5973,1.6078,1.5997
GBPUSD,20130117,00:00:00,1.5997,1.5953,1.6037,1.5997
GBPUSD,20130118,00:00:00,1.5996,1.5852,1.5999,1.5873
GBPUSD,20130121,00:00:00,1.5847,1.5804,1.5891,1.5834
GBPUSD,20130122,00:00:00,1.5834,1.5808,1.5881,1.5836
GBPUSD,20130123,00:00:00,1.5836,1.5800,1.5890,1.5828
GBPUSD,20130124,00:00:00,1.5828,1.5754,1.5849,1.5788
GBPUSD,20130125,00:00:00,1.5789,1.5745,1.5825,1.5807
GBPUSD,20130128,00:00:00,1.5764,1.5673,1.5782,1.5689
GBPUSD,20130129,00:00:00,1.5688,1.5688,1.5771,1.5756
GBPUSD,20130130,00:00:00,1.5755,1.5723,1.5814,1.5793
GBPUSD,20130131,00:00:00,1.5792,1.5773,1.5872,1.5857
GBPUSD,20130201,00:00:00,1.5856,1.5697,1.5876,1.5700
GBPUSD,20130204,00:00:00,1.5699,1.5692,1.5770,1.5748
GBPUSD,20130205,00:00:00,1.5748,1.5629,1.5802,1.5659
GBPUSD,20130206,00:00:00,1.5659,1.5629,1.5676,1.5662
GBPUSD,20130207,00:00:00,1.5662,1.5643,1.5766,1.5713
GBPUSD,20130208,00:00:00,1.5713,1.5703,1.5842,1.5794
GBPUSD,20130211,00:00:00,1.5787,1.5644,1.5807,1.5646
GBPUSD,20130212,00:00:00,1.5647,1.5572,1.5681,1.5676
GBPUSD,20130213,00:00:00,1.5677,1.5522,1.5687,1.5537
GBPUSD,20130214,00:00:00,1.5537,1.5473,1.5540,1.5493
